policy,condition,seed,cell,episode,success,failure_mode,regrasp,kind,frame,az,n_events
recovery,recovery,1000,reduced_lighting,1,0,deliberate_drop,Failed,drop,294,-14.17,2
recovery,recovery,1000,reduced_lighting,1,0,deliberate_drop,Failed,drop,941,13.77,2
recovery,recovery,1000,reduced_lighting,2,0,deliberate_drop,Failed,drop,279,-10.48,2
recovery,recovery,1000,reduced_lighting,2,0,deliberate_drop,Failed,drop,746,21.01,2
recovery,recovery,1000,reduced_lighting,3,0,deliberate_drop,Failed,drop,484,-14.52,1
recovery,recovery,1000,reduced_lighting,4,0,grasp_drop,,drop,294,-18.97,2
recovery,recovery,1000,reduced_lighting,4,0,grasp_drop,,drop,544,13.52,2
recovery,recovery,1000,reduced_lighting,5,1,success,,delivery,341,-23.72,1
recovery,recovery,1000,reduced_lighting,6,0,deliberate_drop,Failed,drop,254,-13.85,3
recovery,recovery,1000,reduced_lighting,6,0,deliberate_drop,Failed,drop,373,-39.05,3
recovery,recovery,1000,reduced_lighting,6,0,deliberate_drop,Failed,drop,945,-28.01,3
recovery,recovery,1000,reduced_lighting,7,1,success,,delivery,363,-23.33,1
recovery,recovery,1000,reduced_lighting,8,1,success,,delivery,300,-23.71,1
recovery,recovery,1000,reduced_lighting,9,0,deliberate_drop,Failed,drop,375,-14.96,1
recovery,recovery,1000,reduced_lighting,10,0,deliberate_drop,Failed,drop,383,-4.97,2
recovery,recovery,1000,reduced_lighting,10,0,deliberate_drop,Failed,drop,993,16.33,2
recovery,recovery,1000,reduced_lighting,11,1,success,,delivery,399,-22.93,1
recovery,recovery,1000,reduced_lighting,12,1,success,,delivery,394,-22.4,1
recovery,recovery,1000,reduced_lighting,13,1,success,,delivery,362,-21.87,1
recovery,recovery,1000,reduced_lighting,14,0,deliberate_drop,Failed,drop,233,-14.01,2
recovery,recovery,1000,reduced_lighting,14,0,deliberate_drop,Failed,drop,1093,-19.17,2
recovery,recovery,1000,reduced_lighting,15,1,success,,delivery,411,-21.02,1
recovery-seed2000,recovery,2000,different_object,1,0,grasp_drop,,drop,744,-20.66,1
recovery-seed2000,recovery,2000,different_object,2,1,success_after_drop,Succeeded,drop,414,-10.86,3
recovery-seed2000,recovery,2000,different_object,2,1,success_after_drop,Succeeded,drop,534,-42.37,3
recovery-seed2000,recovery,2000,different_object,2,1,success_after_drop,Succeeded,delivery,737,-23.01,3
recovery-seed2000,recovery,2000,different_object,3,1,success,,delivery,342,-23.23,1
recovery-seed2000,recovery,2000,different_object,4,0,grasp_drop,,drop,528,-33.49,1
recovery-seed2000,recovery,2000,different_object,5,1,success,,delivery,630,-24.19,1
recovery-seed2000,recovery,2000,different_object,6,1,success,,delivery,845,-21.63,1
recovery-seed2000,recovery,2000,different_object,7,0,deliberate_drop,Failed,drop,271,-6.45,2
recovery-seed2000,recovery,2000,different_object,7,0,deliberate_drop,Failed,drop,737,20.47,2
recovery-seed2000,recovery,2000,different_object,8,0,deliberate_drop,Failed,drop,625,-8.7,2
recovery-seed2000,recovery,2000,different_object,8,0,deliberate_drop,Failed,drop,995,-43.37,2
recovery-seed2000,recovery,2000,different_object,9,0,deliberate_drop,Failed,drop,509,-8.19,1
recovery-seed2000,recovery,2000,different_object,10,0,deliberate_drop,Failed,drop,334,-9.41,3
recovery-seed2000,recovery,2000,different_object,10,0,deliberate_drop,Failed,drop,734,-55.64,3
recovery-seed2000,recovery,2000,different_object,10,0,deliberate_drop,Failed,drop,943,-43.56,3
recovery-seed2000,recovery,2000,different_object,11,0,deliberate_drop,Failed,drop,332,-11.72,2
recovery-seed2000,recovery,2000,different_object,11,0,deliberate_drop,Failed,drop,743,-47.58,2
recovery-seed2000,recovery,2000,different_object,12,0,deliberate_drop,Failed,drop,622,-7.54,2
recovery-seed2000,recovery,2000,different_object,12,0,deliberate_drop,Failed,drop,1031,-39.84,2
recovery-seed2000,recovery,2000,different_object,13,0,deliberate_drop,Failed,drop,280,-12.17,2
recovery-seed2000,recovery,2000,different_object,13,0,deliberate_drop,Failed,drop,392,-35.78,2
recovery-seed2000,recovery,2000,different_object,14,1,success,,delivery,827,-23.29,1
recovery-seed2000,recovery,2000,different_object,15,0,deliberate_drop,Failed,drop,593,-9.29,1
recovery-seed2000,recovery,2000,distractors,1,1,success,,delivery,350,-22.89,1
recovery-seed2000,recovery,2000,distractors,2,1,success,,delivery,294,-22.43,1
recovery-seed2000,recovery,2000,distractors,3,1,success,,delivery,328,-23.55,1
recovery-seed2000,recovery,2000,distractors,4,1,success,,delivery,531,-21.45,1
recovery-seed2000,recovery,2000,distractors,5,1,success,,delivery,290,-23.57,1
recovery-seed2000,recovery,2000,distractors,7,1,success,,delivery,276,-21.87,1
recovery-seed2000,recovery,2000,distractors,8,0,deliberate_drop,Failed,drop,336,-11.55,2
recovery-seed2000,recovery,2000,distractors,8,0,deliberate_drop,Failed,drop,433,15.03,2
recovery-seed2000,recovery,2000,distractors,9,1,success,,delivery,296,-24.02,1
recovery-seed2000,recovery,2000,distractors,10,1,success,,delivery,314,-22.91,1
recovery-seed2000,recovery,2000,distractors,11,1,success,,delivery,337,-25.38,1
recovery-seed2000,recovery,2000,distractors,12,1,success,,delivery,274,-23.37,1
recovery-seed2000,recovery,2000,distractors,13,1,success,,delivery,300,-20.92,1
recovery-seed2000,recovery,2000,distractors,14,1,success,,delivery,295,-22.52,1
recovery-seed2000,recovery,2000,distractors,15,0,deliberate_drop,Succeeded,drop,273,-15.24,1
recovery-seed2000,recovery,2000,in_distribution,1,1,success_after_drop,Succeeded,drop,315,-11.5,2
recovery-seed2000,recovery,2000,in_distribution,1,1,success_after_drop,Succeeded,delivery,577,-22.64,2
recovery-seed2000,recovery,2000,in_distribution,2,0,deliberate_drop,Failed,drop,223,-11.44,2
recovery-seed2000,recovery,2000,in_distribution,2,0,deliberate_drop,Failed,drop,1080,-25.39,2
recovery-seed2000,recovery,2000,in_distribution,3,1,success_after_missed_grasp,,delivery,374,-21.53,1
recovery-seed2000,recovery,2000,in_distribution,4,1,success,,delivery,311,-22.48,1
recovery-seed2000,recovery,2000,in_distribution,5,1,success_after_drop,Succeeded,drop,276,-10.84,1
recovery-seed2000,recovery,2000,in_distribution,6,1,success,,delivery,305,-23.65,1
recovery-seed2000,recovery,2000,in_distribution,7,1,success,,delivery,328,-23.52,1
recovery-seed2000,recovery,2000,in_distribution,8,0,deliberate_drop,Failed,drop,229,-12.43,3
recovery-seed2000,recovery,2000,in_distribution,8,0,deliberate_drop,Failed,drop,490,-35.44,3
recovery-seed2000,recovery,2000,in_distribution,8,0,deliberate_drop,Failed,drop,638,-53.45,3
recovery-seed2000,recovery,2000,in_distribution,9,1,success,,delivery,296,-23.29,1
recovery-seed2000,recovery,2000,in_distribution,10,1,success_after_missed_grasp,,delivery,837,-23.95,1
recovery-seed2000,recovery,2000,in_distribution,11,0,deliberate_drop,Failed,drop,280,-12.64,2
recovery-seed2000,recovery,2000,in_distribution,11,0,deliberate_drop,Failed,drop,439,3.75,2
recovery-seed2000,recovery,2000,in_distribution,12,0,deliberate_drop,Failed,drop,232,-10.69,2
recovery-seed2000,recovery,2000,in_distribution,12,0,deliberate_drop,Failed,drop,339,2.23,2
recovery-seed2000,recovery,2000,in_distribution,13,0,deliberate_drop,Failed,drop,228,-15.42,3
recovery-seed2000,recovery,2000,in_distribution,13,0,deliberate_drop,Failed,drop,339,-27.76,3
recovery-seed2000,recovery,2000,in_distribution,13,0,deliberate_drop,Failed,drop,739,0.1,3
recovery-seed2000,recovery,2000,in_distribution,14,0,deliberate_drop,Succeeded,drop,228,-11.58,4
recovery-seed2000,recovery,2000,in_distribution,14,0,deliberate_drop,Succeeded,drop,316,9.0,4
recovery-seed2000,recovery,2000,in_distribution,14,0,deliberate_drop,Succeeded,drop,695,-9.99,4
recovery-seed2000,recovery,2000,in_distribution,14,0,deliberate_drop,Succeeded,drop,795,-21.07,4
recovery-seed2000,recovery,2000,in_distribution,15,1,success,,delivery,265,-23.58,1
recovery-seed2000,recovery,2000,new_positions,10,0,timeout_other,,drop,1140,21.94,1
recovery-seed2000,recovery,2000,reduced_lighting,1,1,success_after_missed_grasp,,delivery,583,-23.98,1
recovery-seed2000,recovery,2000,reduced_lighting,2,1,success,,delivery,274,-21.14,1
recovery-seed2000,recovery,2000,reduced_lighting,3,0,deliberate_drop,Failed,drop,244,-13.65,3
recovery-seed2000,recovery,2000,reduced_lighting,3,0,deliberate_drop,Failed,drop,394,0.02,3
recovery-seed2000,recovery,2000,reduced_lighting,3,0,deliberate_drop,Failed,drop,891,-39.83,3
recovery-seed2000,recovery,2000,reduced_lighting,4,0,deliberate_drop,Failed,drop,258,-10.82,3
recovery-seed2000,recovery,2000,reduced_lighting,4,0,deliberate_drop,Failed,drop,395,13.7,3
recovery-seed2000,recovery,2000,reduced_lighting,4,0,deliberate_drop,Failed,drop,941,14.14,3
recovery-seed2000,recovery,2000,reduced_lighting,5,1,success_after_drop,Succeeded,drop,352,-10.74,2
recovery-seed2000,recovery,2000,reduced_lighting,5,1,success_after_drop,Succeeded,delivery,468,-26.62,2
recovery-seed2000,recovery,2000,reduced_lighting,6,0,deliberate_drop,Failed,drop,310,-14.61,1
recovery-seed2000,recovery,2000,reduced_lighting,7,0,deliberate_drop,Failed,drop,295,-12.8,2
recovery-seed2000,recovery,2000,reduced_lighting,7,0,deliberate_drop,Failed,drop,392,10.62,2
recovery-seed2000,recovery,2000,reduced_lighting,8,0,deliberate_drop,Failed,drop,280,-14.9,2
recovery-seed2000,recovery,2000,reduced_lighting,8,0,deliberate_drop,Failed,drop,415,-45.01,2
recovery-seed2000,recovery,2000,reduced_lighting,9,1,success_after_drop,Succeeded,drop,247,-14.37,3
recovery-seed2000,recovery,2000,reduced_lighting,9,1,success_after_drop,Succeeded,delivery,390,-26.67,3
recovery-seed2000,recovery,2000,reduced_lighting,9,1,success_after_drop,Succeeded,delivery,627,-23.59,3
recovery-seed2000,recovery,2000,reduced_lighting,10,0,deliberate_drop,Failed,drop,251,-12.01,3
recovery-seed2000,recovery,2000,reduced_lighting,10,0,deliberate_drop,Failed,drop,534,-2.0,3
recovery-seed2000,recovery,2000,reduced_lighting,10,0,deliberate_drop,Failed,drop,716,7.26,3
recovery-seed2000,recovery,2000,reduced_lighting,11,0,deliberate_drop,Failed,drop,246,-10.16,1
recovery-seed2000,recovery,2000,reduced_lighting,12,0,deliberate_drop,Failed,drop,252,-12.84,1
recovery-seed2000,recovery,2000,reduced_lighting,13,0,deliberate_drop,Failed,drop,267,-14.06,1
recovery-seed2000,recovery,2000,reduced_lighting,14,1,success_after_drop,Succeeded,drop,302,-15.39,3
recovery-seed2000,recovery,2000,reduced_lighting,14,1,success_after_drop,Succeeded,drop,929,-44.11,3
recovery-seed2000,recovery,2000,reduced_lighting,14,1,success_after_drop,Succeeded,delivery,1121,-22.49,3
recovery-seed2000,recovery,2000,reduced_lighting,15,0,deliberate_drop,Failed,drop,278,-16.44,4
recovery-seed2000,recovery,2000,reduced_lighting,15,0,deliberate_drop,Failed,drop,545,-54.38,4
recovery-seed2000,recovery,2000,reduced_lighting,15,0,deliberate_drop,Failed,drop,792,-39.06,4
recovery-seed2000,recovery,2000,reduced_lighting,15,0,deliberate_drop,Failed,drop,934,-16.96,4
